song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Shake It Off,Taylor Swift,2014-01-01,False,spotify:track:0cqRj7pUJDkTCEsJkx8snD,84,mejoresplaylistsspotify,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,06HL4z0CvFAxyc27GXpf02,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,audio_features,0cqRj7pUJDkTCEsJkx8snD,spotify:track:0cqRj7pUJDkTCEsJkx8snD,https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD,219200,4
Drive By,Train,2012-04-17,False,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,79,mejoresplaylistsspotify,https://open.spotify.com/track/0KAiuUOrLTIkzkpfpn9jb9,3FUY2gzHeIiaesXtOAdB7A,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,0KAiuUOrLTIkzkpfpn9jb9,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4
Ex's & Oh's,Elle King,2015-02-13,False,spotify:track:70eDxAyAraNTiD6lx2ZEnH,74,mejoresplaylistsspotify,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH,3bhu7P5PfngueRHiB9hjcx,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173,4
Lose Somebody,Kygo,2020-05-15,False,spotify:track:7xbWAw3LMgRMn4omR5yVn3,67,mejoresplaylistsspotify,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,23fqKkggKUBHNkbKtXEls4,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4
Lose Somebody,Kygo,2020-05-15,False,spotify:track:7xbWAw3LMgRMn4omR5yVn3,67,mejoresplaylistsspotify,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,5Pwc4xIPtQLFEnJriah9YJ,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4
Lose Somebody,OneRepublic,2020-05-15,False,spotify:track:7xbWAw3LMgRMn4omR5yVn3,67,mejoresplaylistsspotify,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,23fqKkggKUBHNkbKtXEls4,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4
Lose Somebody,OneRepublic,2020-05-15,False,spotify:track:7xbWAw3LMgRMn4omR5yVn3,67,mejoresplaylistsspotify,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,5Pwc4xIPtQLFEnJriah9YJ,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,7xbWAw3LMgRMn4omR5yVn3,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/audio-analysis/7xbWAw3LMgRMn4omR5yVn3,199549,4
What Makes You Beautiful,One Direction,2012-05-25,False,spotify:track:4cluDES4hQEUhmXj6TXkSo,85,mejoresplaylistsspotify,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,4AK6F7OLvEQ5QYCBNiQWHq,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
Me Too,Meghan Trainor,2017-05-12,False,spotify:track:3KwwE4sgCzMaKWq6QBebmX,75,mejoresplaylistsspotify,https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX,6JL8zeS1NmiOftqZTRgdTz,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,audio_features,3KwwE4sgCzMaKWq6QBebmX,spotify:track:3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,181240,4
Leave a Light On,Tom Walker,2017-10-13,False,spotify:track:6lOWoTqVnAWXchddtTH31W,73,mejoresplaylistsspotify,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,7z2avKuuiMAT4XZJFv8Rvh,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,audio_features,6lOWoTqVnAWXchddtTH31W,spotify:track:6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,185863,4
Worth It (feat. Kid Ink),Fifth Harmony,2015-01-30,False,spotify:track:41Fflg7qHiVOD6dEPvsCzO,75,mejoresplaylistsspotify,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,1l8Fu6IkuTP0U5QetQJ5Xt,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
Worth It (feat. Kid Ink),Fifth Harmony,2015-01-30,False,spotify:track:41Fflg7qHiVOD6dEPvsCzO,75,mejoresplaylistsspotify,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,6KZDXtSj0SzGOV705nNeh3,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
Worth It (feat. Kid Ink),Kid Ink,2015-01-30,False,spotify:track:41Fflg7qHiVOD6dEPvsCzO,75,mejoresplaylistsspotify,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,1l8Fu6IkuTP0U5QetQJ5Xt,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
Worth It (feat. Kid Ink),Kid Ink,2015-01-30,False,spotify:track:41Fflg7qHiVOD6dEPvsCzO,75,mejoresplaylistsspotify,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,6KZDXtSj0SzGOV705nNeh3,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573,4
Attention,Charlie Puth,2017-04-20,False,spotify:track:4iLqG9SeJSnt0cSPICSjxv,1,mejoresplaylistsspotify,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,6VuMaDnrHyPL1p4EHjYLi7,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,audio_features,4iLqG9SeJSnt0cSPICSjxv,spotify:track:4iLqG9SeJSnt0cSPICSjxv,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,211475,4
Thunderclouds,Sia,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5WUlDfRSoLAfcVSX1WnrxN,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Sia,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5fMUXHkw8R8eOP2RNVYEZX,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Sia,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2feDdbD5araYcm6JhFHHw7,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Sia,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,6IZ4ctovY9dl7bgHClAvKJ,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Diplo,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5WUlDfRSoLAfcVSX1WnrxN,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Diplo,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5fMUXHkw8R8eOP2RNVYEZX,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Diplo,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2feDdbD5araYcm6JhFHHw7,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Diplo,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,6IZ4ctovY9dl7bgHClAvKJ,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Labrinth,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5WUlDfRSoLAfcVSX1WnrxN,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Labrinth,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5fMUXHkw8R8eOP2RNVYEZX,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Labrinth,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2feDdbD5araYcm6JhFHHw7,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,Labrinth,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,6IZ4ctovY9dl7bgHClAvKJ,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,LSD,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5WUlDfRSoLAfcVSX1WnrxN,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,LSD,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,5fMUXHkw8R8eOP2RNVYEZX,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,LSD,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2feDdbD5araYcm6JhFHHw7,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
Thunderclouds,LSD,2018-08-09,False,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,mejoresplaylistsspotify,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,6IZ4ctovY9dl7bgHClAvKJ,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,audio_features,5a8RPWgKSmcGBGcffmIrUi,spotify:track:5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/tracks/5a8RPWgKSmcGBGcffmIrUi,https://api.spotify.com/v1/audio-analysis/5a8RPWgKSmcGBGcffmIrUi,187027,4
In My Mind,Dynoro,2018-06-08,False,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,79,mejoresplaylistsspotify,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,3v6Ji4uoWtKRkhuDUaxi9n,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
In My Mind,Dynoro,2018-06-08,False,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,79,mejoresplaylistsspotify,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,1OAjDaKgg00KCUYqDe68un,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
In My Mind,Gigi D'Agostino,2018-06-08,False,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,79,mejoresplaylistsspotify,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,3v6Ji4uoWtKRkhuDUaxi9n,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
In My Mind,Gigi D'Agostino,2018-06-08,False,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,79,mejoresplaylistsspotify,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,1OAjDaKgg00KCUYqDe68un,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4
Stronger (What Doesn't Kill You),Kelly Clarkson,2011-10-24,False,spotify:track:1nInOsHbtotAmEOQhtvnzP,76,mejoresplaylistsspotify,https://open.spotify.com/track/1nInOsHbtotAmEOQhtvnzP,3BmGtnKgCSGYIUhmivXKWX,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,audio_features,1nInOsHbtotAmEOQhtvnzP,spotify:track:1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/tracks/1nInOsHbtotAmEOQhtvnzP,https://api.spotify.com/v1/audio-analysis/1nInOsHbtotAmEOQhtvnzP,221947,4
Shape of You,Ed Sheeran,2017-03-03,False,spotify:track:7qiZfU4dY1lWllzX7mPBI3,87,mejoresplaylistsspotify,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,6eUKZXaKkcviH0Ku9w2n3V,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713,4
Feel This Moment (feat. Christina Aguilera),Pitbull,2012,False,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,79,mejoresplaylistsspotify,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,0TnOYISbd1XYRBk9myaseg,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4
Feel This Moment (feat. Christina Aguilera),Pitbull,2012,False,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,79,mejoresplaylistsspotify,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,1l7ZsJRRS8wlW3WfJfPfNS,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4
Feel This Moment (feat. Christina Aguilera),Christina Aguilera,2012,False,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,79,mejoresplaylistsspotify,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,0TnOYISbd1XYRBk9myaseg,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4
Feel This Moment (feat. Christina Aguilera),Christina Aguilera,2012,False,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,79,mejoresplaylistsspotify,https://open.spotify.com/track/0Hf4aIJpsN4Os2f0y0VqWl,1l7ZsJRRS8wlW3WfJfPfNS,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4
Impossible,James Arthur,2013-11-04,False,spotify:track:5yVIlYEHZxQVLyInCdldoS,78,mejoresplaylistsspotify,https://open.spotify.com/track/5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,audio_features,5yVIlYEHZxQVLyInCdldoS,spotify:track:5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/tracks/5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/audio-analysis/5yVIlYEHZxQVLyInCdldoS,209440,4
Unstoppable,Sia,2016-10-21,False,spotify:track:1yvMUkIOTeUNtNWlWRgANS,83,mejoresplaylistsspotify,https://open.spotify.com/track/1yvMUkIOTeUNtNWlWRgANS,5WUlDfRSoLAfcVSX1WnrxN,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
Feel So Close - Radio Edit,Calvin Harris,2012-10-29,False,spotify:track:1gihuPhrLraKYrJMAEONyc,82,mejoresplaylistsspotify,https://open.spotify.com/track/1gihuPhrLraKYrJMAEONyc,7CajNmpbOovFoOoasH2HaY,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
